StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,YahooSalary,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,GlobalTeamID,FantasyDraftSalary,FantasyDraftPosition,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,IsGameOver,GlobalGameID,GlobalOpponentID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1533536,5,20002863,1,2026,Paolo Banchero,ORL,PF,1,12267.0,12536.0,12536.0,53.0,Scrambled,Scrambled,,Scrambled,PF/SF,PF,PF,24,31,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,49.9,42,28,10.8,17.5,82.9,82.9,10.8,14.8,98.0,0.0,3.6,0.0,10.9,10.8,101.1,0.0,9.1,9.1,0.0,23.4,13.2,7.3,0.0,3.6,1.8,1.8,29.7,22.3,89.9,40.9,26.0,0.0,12.9,10.4,33.8,52.6,50.9,52.6,18.9,0.0,0.0,50.9,True,True,Scrambled
1533539,5,20003038,1,2026,Anthony Black,ORL,PG,1,9436.0,9571.0,9571.0,39.0,Scrambled,Scrambled,,Scrambled,PG/SG,PG/SG,PG,24,28,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,43.0,36,47,10.9,16.2,67.4,78.6,7.3,12.7,77.0,3.6,9.1,53.9,7.3,9.1,107.8,0.0,3.6,3.6,0.0,10.6,8.1,9.1,1.8,1.8,0.0,5.5,24.3,19.1,86.7,38.9,34.9,3.2,7.3,0.0,31.2,45.7,44.5,45.7,24.3,0.0,0.0,44.5,True,True,Scrambled
1533538,5,20001996,1,2026,Wendell Carter Jr.,ORL,C,1,6470.0,6605.0,6605.0,35.0,Scrambled,Scrambled,,Scrambled,C,C,C,24,20,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,31.1,28,66,5.5,10.9,67.4,89.9,3.6,7.3,67.4,1.8,3.6,67.4,0.0,0.0,0.0,3.6,10.9,10.8,17.4,40.4,30.4,1.8,3.6,1.8,1.8,7.3,12.7,10.9,78.6,25.8,10.7,8.2,9.3,19.2,19.4,35.2,33.0,35.2,13.5,0.0,0.0,33.0,True,True,Scrambled
1533548,5,20002036,1,2026,Moritz Wagner,ORL,C,0,4988.0,4583.0,4583.0,18.0,Scrambled,Scrambled,,Scrambled,C/PF,C,C,24,20,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,24.3,16,11,10.9,13.5,80.9,80.9,10.9,10.8,101.1,0.0,3.6,0.0,3.6,5.5,89.9,1.8,7.3,9.1,15.7,48.5,34.2,0.0,0.0,0.0,3.6,5.5,18.9,15.3,82.1,41.2,0.0,0.0,0.0,20.2,66.5,24.3,25.9,24.3,10.9,0.0,0.0,25.9,True,True,Scrambled
1533544,5,20003047,1,2026,Jett Howard,ORL,SG,0,4718.0,4179.0,4179.0,15.0,Scrambled,Scrambled,,Scrambled,SF,SG/SF,SF,24,28,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,16.2,16,28,5.5,10.9,67.4,89.9,3.6,3.6,134.8,1.8,7.3,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.8,0.0,0.0,3.6,12.7,10.9,78.6,30.6,32.4,7.3,0.0,0.0,29.4,17.5,16.8,17.5,-12.1,0.0,0.0,16.8,True,True,Scrambled
1533543,5,20003200,1,2026,Tristan da Silva,ORL,PF,0,5122.0,5392.0,5392.0,24.0,Scrambled,Scrambled,,Scrambled,SF/PF,SF/PF,PF,24,31,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,14.0,23,42,1.8,7.3,33.7,33.7,1.8,5.5,44.9,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.8,3.6,10.9,11.3,12.8,0.0,1.8,3.6,0.0,3.6,3.6,7.3,33.7,12.5,0.0,5.1,17.2,0.0,13.8,18.1,14.2,18.1,16.2,0.0,0.0,14.2,True,True,Scrambled
1533541,5,20002282,1,2026,Goga Bitadze,ORL,C,0,5122.0,4044.0,4044.0,27.0,Scrambled,Scrambled,,Scrambled,C,C,C,24,20,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,12.4,11,0,5.5,5.5,134.8,134.8,5.5,5.5,134.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.8,31.7,0.0,13.8,0.0,0.0,1.8,0.0,0.0,10.9,5.5,134.8,75.5,0.0,0.0,25.1,0.0,30.3,13.7,12.5,13.7,-8.1,0.0,0.0,12.5,True,True,Scrambled
1533547,5,20003456,1,2026,Jase Richardson,ORL,SG,0,4718.0,4044.0,4044.0,15.0,Scrambled,Scrambled,,Scrambled,SG,PG/SG,SG,24,28,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,12.4,30,43,0.0,7.3,0.0,0.0,0.0,1.8,0.0,0.0,5.5,0.0,1.8,3.6,67.4,0.0,1.8,1.8,0.0,8.8,5.0,3.6,3.6,0.0,0.0,3.6,1.8,8.9,13.5,2.2,13.0,7.9,0.0,0.0,13.1,15.1,12.5,15.1,10.9,0.0,0.0,12.5,True,True,Scrambled
1533542,5,20003008,1,2026,Jamal Cain,ORL,SF,0,4718.0,4044.0,4044.0,13.0,Scrambled,Scrambled,,Scrambled,SF,SF/PF,SF,24,30,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,8.5,11,0,1.8,1.8,134.8,269.6,0.0,0.0,0.0,1.8,1.8,134.8,0.0,0.0,0.0,0.0,1.8,1.8,0.0,24.5,13.8,1.8,0.0,0.0,1.8,0.0,5.5,1.8,202.2,29.9,30.0,0.0,0.0,67.4,20.2,8.5,10.4,8.5,-8.1,0.0,0.0,10.4,True,True,Scrambled
1533546,5,20003476,1,2026,Noah Penda,ORL,SF,0,5122.0,4583.0,4583.0,18.0,Scrambled,Scrambled,,Scrambled,SF,SG/SF,PF,24,30,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,3.5,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.6,26.7,0.0,11.6,1.8,0.0,0.0,3.6,5.5,0.0,0.0,0.0,-4.4,10.3,0.0,0.0,134.8,11.4,3.5,5.5,3.5,1.8,0.0,0.0,5.5,True,True,Scrambled
1533545,5,20001830,1,2026,Jonathan Isaac,ORL,PF,0,4853.0,4448.0,4448.0,13.0,Scrambled,Scrambled,,Scrambled,PF,PF/C,PF,24,31,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-08T04:00:12,1,3.1,13,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,19.4,10.9,1.8,0.0,0.0,1.8,1.8,0.0,0.0,0.0,-3.8,19.4,0.0,0.0,134.8,10.8,3.1,4.1,3.1,13.5,0.0,0.0,4.1,True,True,Scrambled
1533549,5,20003092,1,2026,Colin Castleton,ORL,C,0,4718.0,4044.0,4044.0,13.0,Scrambled,Scrambled,,Scrambled,C,C,C,24,20,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-05T21:45:32,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533550,5,20003007,1,2026,Orlando Robinson,ORL,C,0,4718.0,4044.0,4044.0,13.0,Scrambled,Scrambled,,Scrambled,C,C,C,24,20,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-05T21:45:32,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533551,5,20002654,1,2026,Franz Wagner,ORL,SF,0,8762.0,10784.0,10784.0,51.0,Scrambled,Scrambled,2026-01-22T00:00:00,Scrambled,SF/PF,SF,SF,24,30,20000005,,Scrambled,23199,8,BKN,2026-02-05T00:00:00,2026-02-05T19:00:00,HOME,True,20023199,20000008,2026-02-05T22:16:35,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533495,1,20003457,1,2026,Will Riley,WAS,SF,0,5392.0,6336.0,6336.0,15.0,Scrambled,Scrambled,,Scrambled,SF,PF,SF,5,7,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,52.2,39,30,12.1,18.9,86.7,96.2,12.7,12.1,104.9,3.6,9.1,53.9,0.0,5.5,0.0,1.8,9.1,10.9,6.7,26.2,15.4,9.1,3.6,0.0,0.0,5.5,27.0,20.7,86.9,44.2,32.1,5.9,0.0,0.0,29.4,54.9,53.9,54.9,17.5,0.0,0.0,53.9,True,True,Scrambled
1533488,1,20002728,1,2026,Justin Champagnie,WAS,SG,1,6470.0,6740.0,6740.0,24.0,Scrambled,Scrambled,,Scrambled,SF/PF,SF/PF,SF,5,11,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,34.9,20,36,9.1,13.5,67.4,80.9,3.6,10.9,44.9,5.5,7.3,101.1,1.8,1.8,134.8,7.3,5.5,12.7,38.1,29.9,34.1,1.8,0.0,1.8,0.0,0.0,18.9,14.1,89.9,62.0,12.5,0.0,10.2,0.0,38.0,36.3,37.4,36.3,21.6,0.0,0.0,37.4,True,True,Scrambled
1533497,1,20003078,1,2026,Tristan Vukcevic,WAS,PF,0,5122.0,4853.0,4853.0,16.0,Scrambled,Scrambled,,Scrambled,C,C,C,5,16,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,33.8,15,12,9.1,12.7,96.2,115.5,3.6,5.5,89.9,5.5,7.3,101.1,1.8,1.8,134.8,0.0,5.5,5.5,0.0,41.5,20.2,5.5,1.8,3.6,5.5,7.3,18.9,10.0,125.8,72.9,63.4,7.7,21.1,38.7,52.7,37.9,38.1,37.9,5.5,0.0,0.0,38.1,True,True,Scrambled
1533489,1,20002660,1,2026,Sharife Cooper,WAS,PG,0,4853.0,4583.0,4583.0,13.0,Scrambled,Scrambled,,Scrambled,PG,PG,PG,5,5,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,32.5,46,35,10.8,16.2,89.9,101.1,10.9,12.7,115.5,3.6,9.1,53.9,0.0,0.0,0.0,1.8,3.6,5.5,5.7,12.0,8.8,9.1,0.0,0.0,9.1,5.5,24.3,16.2,101.1,21.7,24.8,0.0,0.0,39.6,27.8,32.5,37.4,32.5,-4.0,0.0,0.0,37.4,True,True,Scrambled
1533490,1,20003052,1,2026,Bilal Coulibaly,WAS,SG,1,7010.0,7010.0,7010.0,34.0,Scrambled,Scrambled,,Scrambled,SF/PF,SF,SF,5,7,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,32.4,49,19,7.3,16.2,44.9,44.9,5.5,10.8,50.6,1.8,7.3,33.7,3.6,5.5,89.9,1.8,7.3,9.1,5.5,17.0,10.4,7.3,1.8,1.8,5.5,7.3,14.8,18.0,54.9,12.8,16.3,2.4,4.4,24.8,25.4,35.0,35.4,35.0,-1.3,0.0,0.0,35.4,True,True,Scrambled
1533492,1,20002615,1,2026,Anthony Gill,WAS,PF,0,4853.0,4583.0,4583.0,13.0,Scrambled,Scrambled,,Scrambled,PF,C,C,5,16,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,30.5,39,67,7.3,10.9,89.9,89.9,5.5,7.3,101.1,1.8,3.6,67.4,3.6,5.5,89.9,0.0,5.5,5.5,0.0,15.5,10.2,3.6,5.5,0.0,1.8,9.1,14.8,13.3,98.8,23.8,10.2,8.6,0.0,16.2,15.7,34.5,32.0,34.5,12.7,0.0,0.0,32.0,True,True,Scrambled
1533496,1,20003215,1,2026,Alexandre Sarr,WAS,PF,1,10919.0,10245.0,10245.0,51.0,Scrambled,Scrambled,,Scrambled,C/PF,C,C,5,5,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,29.3,24,2,9.1,13.5,67.4,80.9,5.5,10.9,67.4,3.6,7.3,67.4,0.0,1.8,0.0,3.6,7.3,10.9,16.3,34.2,25.0,1.8,0.0,1.8,1.8,3.6,16.2,14.1,77.0,32.9,10.1,0.0,8.8,11.8,35.7,30.6,31.7,30.6,3.6,0.0,0.0,31.7,True,True,Scrambled
1533487,1,20003205,1,2026,Bub Carrington,WAS,PG,1,6875.0,7549.0,7549.0,27.0,Scrambled,Scrambled,,Scrambled,PG,PG,PG,5,5,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,25.6,28,75,7.3,13.5,53.9,67.4,3.6,5.5,89.9,3.6,12.7,38.6,3.6,3.6,134.8,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.8,0.0,1.8,1.8,16.2,14.7,73.5,26.2,29.3,3.9,0.0,11.3,30.5,27.0,27.6,27.0,1.8,0.0,0.0,27.6,True,True,Scrambled
1533498,1,20003489,1,2026,Jamir Watkins,WAS,SG,0,4988.0,4314.0,4314.0,15.0,Scrambled,Scrambled,,Scrambled,SG,SF/PF,SF,5,11,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,21.0,34,74,3.6,9.1,53.9,53.9,1.8,3.6,67.4,1.8,5.5,44.9,1.8,3.6,67.4,1.8,3.6,5.5,7.6,11.9,11.7,3.6,1.8,1.8,1.8,3.6,10.9,10.7,67.4,14.3,11.0,3.3,6.1,19.6,14.9,23.7,22.6,23.7,10.8,0.0,0.0,22.6,True,True,Scrambled
1533491,1,20003202,1,2026,Kyshawn George,WAS,SF,1,9975.0,9840.0,9840.0,42.0,Scrambled,Scrambled,,Scrambled,SF/SG,SG,SF,5,16,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-08T04:00:12,1,20.4,23,55,5.5,9.1,80.9,107.8,3.6,3.6,134.8,1.8,5.5,44.9,1.8,3.6,67.4,1.8,3.6,5.5,11.2,17.4,12.8,5.5,0.0,0.0,1.8,3.6,10.8,10.7,89.9,26.1,26.9,0.0,0.0,19.6,21.9,20.4,21.9,20.4,-1.3,0.0,0.0,21.9,True,True,Scrambled
1533493,1,20003449,1,2026,Tre Johnson,WAS,SG,0,6740.0,7953.0,7953.0,26.0,Scrambled,Scrambled,2026-01-30T00:00:00,Scrambled,SG/PG,PG/SG,SG,5,11,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-05T22:16:26,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533494,1,20001675,1,2026,Skal Labissiere,WAS,PF,0,5392.0,4988.0,4988.0,18.0,Scrambled,Scrambled,,Scrambled,C,PF/C,C,5,16,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-05T21:33:23,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533499,1,20003037,1,2026,Cam Whitmore,WAS,SF,0,4718.0,4044.0,4044.0,23.0,Scrambled,Scrambled,2025-12-20T00:00:00,Scrambled,SF,SF,SF,5,7,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-05T22:01:36,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533500,1,20001989,1,2026,Trae Young,WAS,PG,0,4718.0,11458.0,11458.0,53.0,Scrambled,Scrambled,2026-01-08T00:00:00,Scrambled,PG,PG,PG,5,5,20000001,,Scrambled,23198,14,DET,2026-02-05T00:00:00,2026-02-05T19:00:00,AWAY,True,20023198,20000014,2026-02-05T21:33:23,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533568,3,20002657,1,2026,Jalen Johnson,ATL,PF,1,14828.0,14154.0,14154.0,67.0,Scrambled,Scrambled,,Scrambled,PF/SF,PF,PF,40,39,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,85.9,51,53,12.1,25.6,63.9,63.9,12.1,18.9,86.7,0.0,9.1,0.0,7.3,9.1,107.8,7.3,16.2,21.6,13.4,41.0,27.1,20.2,0.0,3.6,7.3,7.3,29.7,28.6,70.6,41.7,68.2,0.0,6.3,21.4,35.7,88.6,95.7,88.6,12.7,1.8,1.8,93.7,True,True,Scrambled
1533570,3,20002172,1,2026,Jock Landale,ATL,C,1,5257.0,8223.0,8223.0,31.0,Scrambled,Scrambled,,Scrambled,C,C,C,40,31,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,71.0,42,42,13.5,18.9,96.2,115.5,9.1,10.9,112.3,9.1,10.8,84.2,1.8,3.6,67.4,10.9,9.1,14.8,24.6,20.9,22.8,9.1,0.0,7.3,3.6,3.6,35.0,20.1,116.9,63.5,31.3,0.0,11.6,16.0,29.3,76.4,78.5,76.4,13.5,1.8,0.0,78.5,True,True,Scrambled
1533571,3,20002285,1,2026,Nickeil Alexander-Walker,ATL,SG,1,9706.0,9436.0,9436.0,42.0,Scrambled,Scrambled,,Scrambled,SG/PG,SG/SF,SG,40,36,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,49.7,44,57,12.1,20.2,80.9,80.9,12.1,16.2,101.1,0.0,5.5,0.0,9.1,9.1,134.8,1.8,1.8,3.6,5.2,5.3,5.2,9.1,3.6,0.0,0.0,0.0,31.0,23.2,91.1,44.3,27.3,5.4,0.0,0.0,28.0,52.4,49.9,52.4,13.5,0.0,0.0,49.9,True,True,Scrambled
1533572,3,20002878,1,2026,Dyson Daniels,ATL,PG,1,10110.0,9706.0,9706.0,44.0,Scrambled,Scrambled,,Scrambled,SG/PG,PG/SG,SG,40,40,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,35.3,46,47,9.1,16.2,56.2,67.4,7.3,13.5,53.9,1.8,3.6,67.4,0.0,3.6,0.0,5.5,5.5,10.9,11.2,11.4,11.3,10.9,0.0,0.0,1.8,3.6,14.8,17.4,57.0,17.5,27.3,0.0,0.0,13.1,22.0,35.3,37.1,35.3,12.1,0.0,0.0,37.1,True,True,Scrambled
1533574,3,20002651,1,2026,Corey Kispert,ATL,SF,0,5392.0,5257.0,5257.0,22.0,Scrambled,Scrambled,,Scrambled,SF,SF,SG,40,39,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,30.2,32,46,12.7,12.1,104.9,119.8,9.1,9.1,134.8,3.6,7.3,67.4,7.3,7.3,134.8,0.0,3.6,3.6,0.0,10.7,7.2,0.0,0.0,0.0,0.0,7.3,27.0,14.5,122.5,42.5,0.0,0.0,0.0,0.0,24.0,30.2,31.7,30.2,-6.7,0.0,0.0,31.7,True,True,Scrambled
1533576,3,20000620,1,2026,CJ McCollum,ATL,PG,0,8358.0,8223.0,8223.0,38.0,Scrambled,Scrambled,,Scrambled,SG/PG,PG/SG,PG,40,36,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,23.6,42,71,5.5,16.2,33.7,33.7,5.5,10.9,67.4,0.0,10.9,0.0,3.6,3.6,134.8,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,1.8,1.8,10.8,17.4,41.5,8.5,14.0,0.0,11.6,13.1,23.8,27.6,24.3,27.6,0.0,0.0,0.0,24.3,True,True,Scrambled
1533577,3,20003460,1,2026,Asa Newell,ATL,PF,0,4853.0,4314.0,4314.0,15.0,Scrambled,Scrambled,,Scrambled,PF,PF,PF,40,39,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,19.7,22,39,7.3,12.7,77.0,77.0,7.3,9.1,107.8,0.0,3.6,0.0,1.8,5.5,44.9,5.5,0.0,5.5,23.5,0.0,11.9,0.0,0.0,1.8,0.0,1.8,12.1,11.2,71.3,30.4,0.0,0.0,7.5,0.0,27.6,21.0,19.9,21.0,-10.8,0.0,0.0,19.9,True,True,Scrambled
1533569,3,20003213,1,2026,Zaccharie Risacher,ATL,SF,1,5527.0,5527.0,5527.0,28.0,Scrambled,Scrambled,,Scrambled,SF/PF,SF,SF,40,39,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,13.1,26,20,0.0,10.8,0.0,0.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,0.0,0.0,1.8,9.1,10.9,9.0,34.3,20.4,0.0,1.8,0.0,3.6,5.5,0.0,10.8,0.0,-21.4,0.0,4.7,0.0,27.0,28.5,11.1,11.5,11.1,-10.8,0.0,0.0,11.5,True,True,Scrambled
1533573,3,20003015,1,2026,Mouhamed Gueye,ATL,PF,0,6875.0,5796.0,5796.0,19.0,Scrambled,Scrambled,,Scrambled,PF/C,PF/C,PF,40,39,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-08T04:00:12,1,12.4,12,31,1.8,3.6,67.4,67.4,1.8,1.8,134.8,0.0,1.8,0.0,0.0,0.0,0.0,1.8,5.5,7.3,13.8,42.2,27.8,0.0,0.0,0.0,0.0,1.8,3.6,3.6,67.4,16.2,0.0,0.0,0.0,0.0,11.7,12.4,12.7,12.4,-6.7,0.0,0.0,12.7,True,True,Scrambled
1533575,3,20002894,1,2026,Christian Koloko,ATL,C,0,4988.0,4448.0,4448.0,16.0,Scrambled,Scrambled,,Scrambled,C,C,C,40,31,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-05T22:03:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1533578,3,20002531,1,2026,Onyeka Okongwu,ATL,C,0,9706.0,10110.0,10110.0,46.0,Scrambled,Scrambled,2026-01-28T00:00:00,Scrambled,C/PF,C,C,40,31,20000003,,Scrambled,23200,17,UTA,2026-02-05T00:00:00,2026-02-05T19:30:00,HOME,True,20023200,20000017,2026-02-05T22:16:48,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
